Potencia DC,Eficiencia
359.63,73.90929566498902
359.94,72.67877979663278
360.45,69.63517824941046
360.88,64.81378851695855
362.96,75.3251046947322
364.77,51.56674068591166
367.05,65.08650047677429
367.57,71.7686427075115
368.97,75.83272352765809
370.79,63.94455082391652
371.91,64.93506493506494
373.17,75.22040892890641
373.59,73.61010733692017
374.08,72.6849871685201
374.35,68.51876586082543
374.7099999999999,65.54402070934857
374.85,61.27784447112179
374.99,62.66833782234193
376.39,61.95701267302531
377.23,73.98669246878562
377.3,68.8576729393056
378.2099999999999,69.64384865550886
378.63,66.21239732720598
378.63,70.46456963262288
378.91,67.45665197540313
378.98,70.05646735975513
379.12,68.92276851656469
379.19,73.28779767398929
379.47,64.4056183624529
379.75,65.41145490454247
379.96,74.8236656490157
380.1,61.5364377795317
380.52,71.84904867024072
381.0799999999999,72.55694342395299
381.29,72.59566209446878
381.36,72.4774491294315
381.36,65.58107824627648
381.43,71.33681147261622
381.5,68.99082568807339
381.57,69.18782923185786
381.78,68.75687568756877
381.85,66.78014927327484
382.06,65.33005287127676
382.19999999999993,74.20198848770279
382.27,69.06113480001046
382.34,71.9778207877805
382.55,74.39550385570514
382.76,68.13669139931028
383.11,71.10229438020411
383.46,72.88895843112711
383.46,70.9070046419444
383.53,73.42320027116523
383.53,69.1471332099184
384.23,70.34848918616454
384.51,67.07237783152583
384.58,71.32456185969109
384.65,70.08969192772652
384.65,72.63746262836345
384.86,70.25931507561191
384.93,70.99992206375187
384.93,67.02517340815214
384.93,70.61024082300679
385.07,71.93497286207705
385.07,64.97519931441037
385.2099999999999,69.3128423457335
385.21,73.7000597076919
385.28,73.29734219269103
385.28,74.02408637873754
385.49,67.16127526005862
385.77,68.77154781346398
385.84,70.85838689612275
385.98,66.03969117570858
386.19,72.37370206375101
386.26,73.81038678610264
386.33,72.63220562731344
386.33,69.50016824994177
386.68,73.9112444398469
386.89,65.93605417560548
387.03,68.31511769113506
387.17,75.54820879716921
387.73,67.1085549222397
388.15,69.277341234059
388.5,74.49163449163449
388.85,63.93210749646394
389.27,69.00095049708429
389.27,71.49279420453671
389.34,67.88411157343197
389.41,72.39156672915436
389.48,77.79603573996097
389.62,69.47795287716237
389.76,72.30090311986864
390.19000000000005,73.47702401394191
390.53,74.79579033620978
390.59,74.14424332420185
391.3,68.84743163812932
391.37,68.06857960497737
391.79,70.87980806044054
391.96,74.62496173078885
391.97,74.39344847819986
392.07,68.355140663657
392.35,71.13546578310182
392.5,72.43312101910828
392.63,66.72949086926623
392.7,71.02113572701808
392.81000000000006,69.98294340775438
392.98,68.5531070283475
