P_dc,P_ac_real,Eff_real,Eff_est,P_ac_est,Error
1246.96,1118.4999999999998,89.69814589080643,88.90439491306859,1108.602242808,-9.897757191999744
1247.4,1107.6,88.79268879268878,88.90707054272887,1109.02679795,1.4267979500000365
1247.6200000000003,1100.9000000000003,88.24000897709237,88.9084076352976,1109.2390753395002,8.339075339499914
1248.06,1129.3,90.48443183821291,88.91108037718539,1109.6636297554999,-19.636370244500085
1248.06,1134.5,90.90107847379132,88.91108037718539,1109.6636297554999,-24.83637024450013
1248.36,1124.9999999999998,90.11823512448332,88.91290159873753,1109.9530983979998,-15.046901601999934
1248.7200000000005,1097.9000000000003,87.92203216093279,88.91508588570696,1110.3004604720004,12.400460472000077
1248.94,1113.2,89.13158358287828,88.91642009508062,1110.5127371355,-2.6872628645000987
1249.13,1145.8000000000002,91.7278425784346,88.91757198080863,1110.696066883875,-35.10393311612529
1249.16,1077.1000000000001,86.22594383425663,88.91775382481028,1110.725013678,33.62501367799996
1249.6799999999998,1146.8,91.7674924780744,88.92090437167914,1111.2267577519997,-35.57324224800027
1250.05,1113.0000000000002,89.03643854245831,88.92314447797088,1111.583767546875,-1.4162324531253034
1250.1799999999998,1126.9000000000003,90.13901998112274,88.92393122106415,1111.7092033394997,-15.19079666050061
1250.5499999999995,1145.7999999999997,91.62368557834554,88.92616949917036,1112.0662126718744,-33.733787328125345
1250.69,1110.9,88.82296972071417,88.92701606272338,1112.2012971948752,1.3012971948751328
1251.08,1138.7,91.01736100009592,88.92937332720528,1112.577603822,-26.122396178000145
1251.1400000000003,1116.3,89.22262896238628,88.92973585014467,1112.6354971155004,-3.6645028844995977
1251.83,1126.3,89.97228058122909,88.93390231452153,1113.3012693438748,-12.99873065612519
1252.4699999999998,1106.7000000000003,88.36139787779351,88.93776267246919,1113.9187961438747,7.218796143874442
1252.65,1133.6,90.4961481658883,88.9388476726839,1114.092475371875,-19.507524628124884
1253.5600000000002,1119.3,89.28970292606655,88.94432808305945,1114.970519118,-4.329480881999871
1253.88,1115.1,88.93195521102496,88.94625333062174,1115.279281262,0.1792812620001314
1253.98,1125.4000000000003,89.74624794653823,88.94685476478891,1115.3757693795,-10.024230620500248
1254.65,1135.6000000000001,90.51129797154586,88.95088184927071,1116.0222391218751,-19.57776087812499
1255.1,1105.3999999999999,88.07266353278624,88.95358414369373,1116.4564345874999,11.056434587500007
1256.06,1115.5,88.80945177778132,88.95934243232806,1117.3827165554999,1.8827165554998828
1256.46,1135.4000000000003,90.36499371249384,88.96173906813587,1117.7686666955,-17.63133330450023
1256.6999999999998,1134.2000000000003,90.25224795098276,88.96317630202115,1118.0002365874996,-16.199763412500715
1256.9499999999998,1131.5,90.01949162655636,88.96467282484386,1118.2414550718747,-13.258544928125275
1257.06,1164.6,92.64474249439168,88.96533110237378,1118.3475911554997,-46.25240884450022
1258.1800000000003,1126.0,89.49434898027307,88.97202687528811,1119.4282477395002,-6.571752260499807
1258.4,1092.9,86.84837889383344,88.97334068658613,1119.6405191999997,26.740519199999653
1258.56,1106.3,87.90204678362574,88.9742958911772,1119.7948983679998,13.494898367999895
1258.78,1164.7,92.52609669680167,88.97560889269768,1120.0071696194998,-44.692830380500254
1261.09,1135.1,90.00943628131219,88.98936717085022,1122.236010454875,-12.863989545124923
1261.14,1132.3000000000002,89.78384636122874,88.98966440010625,1122.2842536155001,-10.015746384500062
1261.41,1124.5000000000002,89.14627282168368,88.99126902235395,1122.544766574875,-1.9552334251252432
1261.46,1116.4,88.50062625846242,88.99156609765667,1122.5930096954999,6.193009695499768
1261.77,1138.6999999999998,90.24624139106176,88.99340742796825,1122.892116903875,-15.807883096124897
1262.23,1132.4,89.71423591579982,88.99613802269593,1123.335952963875,-9.064047036125203
1262.25,1131.4,89.6335908100614,88.99625669810852,1123.3552501718748,-8.044749828125305
1262.38,1161.2,91.9849807506456,88.99702799470047,1123.4806819995,-37.71931800050015
1262.71,1158.9,91.77879323043295,88.9989851731494,1123.799085679875,-35.100914320125185
1262.9299999999998,1138.4000000000003,90.13959601878176,89.00028937857799,1124.0113546488749,-14.388645351125433
1263.46,1105.4999999999998,87.49782343722792,89.00342942360659,1124.5227293955,19.022729395500164
1264.16,1126.8000000000002,89.13428679913935,89.00757253259081,1125.1981289280002,-1.6018710719999945
1264.6,1127.1,89.12699667879171,89.01017437529653,1125.6226651499999,-1.4773348500000338
1264.73,1113.3,88.02669344445059,89.01094274777027,1125.748096213875,12.448096213875033
1264.77,1117.2,88.33226594558695,89.01117913761988,1125.786690378875,8.586690378874891
1265.96,1156.7,91.36939555752156,89.0182047582862,1126.934864958,-29.76513504200011
1267.24,1119.1000000000001,88.31002809254758,89.02574668713108,1128.169872318,9.069872317999852
1267.81,1143.2,90.17124017005705,89.02910019757493,1128.7198352148746,-14.480164785125453
1268.0800000000002,1154.1,91.01160810043528,89.0306876279099,1128.980343672,-25.11965632800002
1268.42,1153.7999999999997,90.96356096561074,89.03268563247977,1129.3083910994999,-24.49160890049984
1268.5,1122.9,88.52187623176981,89.03315559223492,1129.3855786875001,6.485578687500038
1269.87,1137.2,89.55247387527858,89.04119426782859,1130.7074136488748,-6.492586351125283
1270.56,1128.6,88.82697393275406,89.04523623976827,1131.3731535679997,2.7731535679997705
1270.89,1173.6,92.34473479215352,89.0471677721813,1131.6915504998751,-41.90844950012479
1271.9,1143.7000000000003,89.92059124144981,89.05307307079958,1132.6660363875,-11.033963612500202
1272.96,1158.2,90.9847913524384,89.05926041729512,1133.688761408,-24.511238592000154
1273.77,1149.8,90.26747371974533,89.06398139411942,1134.470275803875,-15.329724196124971
1274.4299999999998,1179.8000000000002,92.57471967860144,89.06782358378842,1135.1070640988746,-44.692935901125566
1274.53,1137.8,89.2721238417299,89.06840537914955,1135.2035470788749,-2.596452921125092
1276.0,1179.3999999999999,92.4294670846395,89.07694702194357,1136.6218439999998,-42.77815600000008
1277.28,1153.5,90.30909432544156,89.08436828510584,1137.856819232,-15.643180768000093
1277.65,1140.1000000000001,89.23414080538488,89.0865106638653,1138.213803496875,-1.8861965031251202
1278.14,1145.3000000000002,89.6067723410581,89.08934591793543,1138.6865659155,-6.613434084500113
1278.51,1129.4,88.33720502772759,89.09148535286192,1139.043549384875,9.64354938487486
1278.7999999999995,1159.4999999999995,90.67094150766344,89.09316132311541,1139.3233469999993,-20.176653000000215
1279.02,1156.8,90.44424637613172,89.0944322308877,1139.5356071195,-17.264392880500054
1279.13,1149.2,89.84231469827148,89.09506751728713,1139.641737133875,-9.558262866125006
1279.59,1159.7999999999997,90.63840761493914,89.09772296046975,1140.085553229875,-19.714446770124823
1280.1799999999998,1180.8,92.23702916777329,89.10112600099204,1140.6547948394998,-40.145205160500154
1280.48,1175.4,91.7937023616144,89.10285513182556,1140.944239392,-34.45576060799999
1280.5099999999998,1150.4000000000003,89.83920469188061,89.1030279993811,1140.9731838348748,-9.426816165125501
1281.1,1159.7,90.52376863632816,89.10642604695182,1141.5424240874997,-18.157575912500306
1281.1,1129.3,88.1508078994614,89.10642604695182,1141.5424240874997,12.242424087499785
1281.36,1170.7000000000003,91.36386339514269,89.10792247674345,1141.7932754479998,-28.90672455200047
1282.02,1156.4,90.20140091418232,89.11171832104803,1142.4300512195,-13.96994878050009
1282.25,1116.6,87.08130239812829,89.11304017717879,1142.6519576718752,26.051957671875243
1283.63,1162.7000000000005,90.57906094435316,89.12096114993221,1143.9833936088748,-18.71660639112565
1283.66,1168.9,91.0599379898104,89.12113315173019,1144.0123378155,-24.887662184500186
1283.86,1120.2,87.25250416712103,89.12227962048041,1144.2052991354997,24.005299135499627
1283.87,1150.7,89.62745449305616,89.1223369343372,1144.2149471988748,-6.485052801125221
1284.7799999999995,1167.2999999999997,90.85602204268436,89.12754867911238,1145.0929199194995,-22.20708008050019
1285.4399999999998,1152.9,89.68913368185216,89.13132390838933,1145.7296900479998,-7.1703099520002525
1287.54,1164.0000000000002,90.40495829255792,89.14330968944653,1147.7557695754997,-16.24423042450053
1287.96,1176.0000000000002,91.30718345290228,89.1457020527035,1148.160984158,-27.839015842000208
1289.6099999999997,1150.4,89.2052636068269,89.15508520559509,1149.7528943198745,-0.6471056801256054
1289.64,1169.1000000000001,90.6532055457337,89.15525558124747,1149.781838078,-19.318161922000172
1289.84,1171.0,90.78645413384606,89.15639121193325,1149.9747964079997,-21.025203592000253
1290.48,1136.5,88.0680057033042,89.16002281259685,1150.5922623919998,14.092262391999839
1291.22,1164.3,90.1705363919394,89.16421726425396,1151.3062061595,-12.993793840499848
1291.44,1169.1,90.52685374465712,89.16546331598835,1151.518459448,-17.58154055199998
1292.1799999999998,1176.4000000000003,91.03994799486142,89.16965139837328,1152.2324014394997,-24.167598560500664
1292.52,1184.1999999999998,91.61947203911738,89.17157400906756,1152.560428382,-31.639571617999763
1292.88,1126.4,87.12332157663512,89.17360858795867,1152.907750712,26.50775071199996
1293.29,1165.3,90.10353439677102,89.17592433714596,1153.303311859875,-11.996688140124888
1294.17,1154.3,89.19230085691987,89.18088966162675,1154.152319733875,-0.14768026612500762
1294.6699999999998,1208.3,93.3288019340836,89.18370779494967,1154.6347097088749,-53.665290291125075
1294.9,1162.9,89.80616263804156,89.18500338925786,1154.8566088875,-8.043391112500103
1295.38,1172.7000000000003,90.52941993855086,89.18770572337846,1155.3197023994999,-17.3802976005004
1295.8199999999997,1157.4,89.31796082789279,89.1901810652328,1155.7442042794996,-1.655795720500464
1296.8,1145.8,88.35595311536089,89.19568815545959,1156.689684,10.889683999999988
1296.96,1177.8000000000002,90.81236121391562,89.19658646434739,1156.844047808,-20.955952192000268
1297.44,1172.1,90.33943766185718,89.19928003206313,1157.307138848,-14.792861151999887
1297.4499999999998,1180.0,90.94762803961618,89.19933612639214,1157.3167865718747,-22.683213428125327
1297.66,1165.9000000000003,89.8463387944454,89.20051390314104,1157.5193887155,-8.380611284500219
1298.16,1140.2,87.83200838109325,89.20331656560053,1158.001774328,17.801774327999965
1298.18,1183.9000000000003,91.19690643824433,89.20342862619205,1158.0210697395,-25.878930260500283
1300.37,1155.1999999999998,88.83625429685397,89.21567794157623,1160.1339112488747,4.933911248874892
1301.76,1152.8,88.55703048180924,89.22343076204523,1161.474932288,8.674932288000036
1302.0,1174.7999999999997,90.23041474654376,89.22476766513056,1161.7064749999997,-13.093525
1302.9699999999998,1172.7,90.00207218892224,89.23016585139143,1162.6422919938748,-10.057708006125267
1304.1,1165.6,89.37964879993865,89.23644410608848,1163.7324675875,-1.8675324124999406
1304.79,1134.4,86.94119360203558,89.24027226295993,1164.3981484598748,29.998148459874756
1304.79,1146.8,87.89153810191678,89.24027226295993,1164.3981484598748,17.598148459874892
1305.06,1157.7,88.70856512344261,89.2417691106539,1164.6586319554997,6.958631955499641
1305.4799999999998,1153.4,88.35064497349636,89.24409628198057,1165.063828142,11.66382814199983
1306.17,1160.4,88.83989067273019,89.247916169708,1165.7295066338752,5.3295066338750985
1306.98,1187.9,90.88891949379486,89.25239512306997,1166.5109537795,-21.389046220500177
1307.25,1246.8999999999999,95.38343851596863,89.2538868461943,1166.771435796875,-80.12856420312482
1309.83,1178.4999999999998,89.97350801249017,89.26810937250444,1169.2604769938748,-9.239523006124955
1310.08,1206.5,92.09361260381046,89.26948447972643,1169.501662272,-36.998337728000024
1311.6699999999998,1166.3,88.91718191313365,89.2782176144819,1171.0355969838747,4.735596983874757
1311.69,1190.1999999999998,90.73790301061987,89.27832732733152,1171.0548917198748,-19.145108280124987
1312.38,1152.3,87.80231335436382,89.28211032623935,1171.7205594995,19.420559499500087
1312.84,1199.3,91.35157368757808,89.28463006596385,1172.1643373579998,-27.13566264200017
1313.0699999999997,1190.2,90.64254000167548,89.28588925867432,1172.3862260888745,-17.81377391112551
1313.22,1200.4999999999998,91.41651817669543,89.28671022825573,1172.5309360595,-27.969063940499836
1313.74,1182.2,89.98736431866276,89.28955477153012,1173.0325968554998,-9.167403144500213
1314.04,1162.3,88.45240631944233,89.29119480670299,1173.3220162379998,11.022016237999878
1314.6,1196.1999999999998,90.99345808610984,89.29425415715806,1173.8622651499998,-22.33773485000006
1315.14,1200.3000000000002,91.26784981066656,89.29720172114754,1174.3832187154999,-25.916781284500303
1315.21,1190.3,90.50265737030588,89.29758363150181,1174.450749679875,-15.849250320125066
1315.75,1167.9,88.76306289188676,89.3005283999145,1174.971702421875,7.071702421874988
1315.79,1199.6,91.16956353217458,89.30074643255192,1175.0102914848749,-24.58970851512504
1316.06,1165.3,88.54459523122046,89.30221779823867,1175.2707675554998,9.970767555499833
1316.5,1189.6,90.36080516521078,89.30461425655146,1175.6952466875,-13.904753312499906
1316.75,1211.7000000000003,92.02202392253656,89.30597515070248,1175.9364277968748,-35.76357220312548
1317.12,1172.5,89.01998299319729,89.3079883041788,1176.2933755519998,3.793375551999816
1317.39,1216.8,92.36444788559196,89.30945663204326,1176.5538507248748,-40.24614927512516
1317.5,1187.8000000000002,90.15559772296017,89.31005466318786,1176.6599701875,-11.140029812500188
1318.13,1176.4,89.24764628678507,89.31347778359304,1177.2677447088752,0.8677447088750796
1318.32,1146.3,86.95157473147643,89.31450949632865,1177.451041592,31.151041591999956
1318.32,1177.0,89.28029613447418,89.31450949632865,1177.451041592,0.45104159199991045
1319.28,1198.6999999999998,90.860166151234,89.31971771208536,1178.3771718319997,-20.322828168000115
1319.79,1209.1999999999998,91.6206366164314,89.32248142392918,1178.869177584875,-30.330822415124885
1320.0,1173.9,88.93181818181819,89.32361878787877,1179.0717679999998,5.171767999999702
1320.08,1177.8,89.22186534149445,89.3240519720017,1179.148945272,1.3489452720000372
1320.21,1205.4,91.30365623650783,89.32475578164647,1179.2743583048748,-26.125641695125296
1321.1999999999998,1168.6,88.44989403572511,89.33011091432031,1180.2294253999999,11.629425399999946
1321.45,1206.6,91.30878958719588,89.33146192227288,1180.470603571875,-26.129396428124892
1321.61,1189.6,90.01142545834247,89.33232629292112,1180.624957519875,-8.975042480125012
1322.16,1167.9000000000003,88.33272826284264,89.33529593453136,1181.1555487279998,13.25554872799944
1323.65,1192.4,90.08423676953878,89.34332827763191,1182.592964746875,-9.80703525312515
1324.32,1192.3,90.0311103056663,89.34693410897668,1183.239317792,-9.06068220799989
1327.13,1197.0999999999997,90.20216557533924,89.36201649679194,1185.950129533875,-11.14987046612464
1327.7199999999998,1172.4,88.30175036905374,89.36517496324525,1186.5193010219996,14.11930102199949
1329.9,1194.1,89.78870591773817,89.37682035397398,1188.6223338875002,-5.477666112499719
1330.02,1208.4,90.8557766048631,89.3774602501842,1188.7380968195,-19.661903180500076
1330.84,1207.4999999999998,90.73216915632231,89.38182971341408,1189.5291425579999,-17.970857441999897
1331.02,1184.9,89.02195308860874,89.38278812636173,1189.7027865195,4.802786519499932
1332.24,1180.6,88.61766648651894,89.38927704978082,1190.8797045679999,10.279704567999943
1332.35,1190.9,89.38342027245095,89.3898615188858,1190.9858199468747,0.08581994687460792
1332.5,1205.1000000000001,90.4390243902439,89.39065836303939,1191.1305226875,-13.969477312500203
1332.7999999999995,1196.8,89.79591836734696,89.39225150060022,1191.4199279999993,-5.3800720000006095
1333.6799999999998,1232.7000000000003,92.4284685981645,89.39692047207726,1192.2688489519999,-40.4311510480004
1334.4,1215.8999999999999,91.11960431654676,89.40073585131894,1192.9634192,-22.936580799999774
1334.68,1242.5,93.09347558965445,89.40221847199328,1193.233529502,-49.26647049799999
1334.7199999999998,1222.5,91.5922440661712,89.4024302229681,1193.2721166719998,-29.22788332800019
1334.73,1228.0000000000002,92.00362620155389,89.40248315868189,1193.2817634638748,-34.71823653612546
1335.15,1180.3,88.40205220387222,89.40470572571434,1193.686928496875,13.386928496875043
1335.44,1244.6,93.197747558857,89.40623952015815,1193.966685048,-50.633314951999864
1336.09,1215.2,90.95195682925552,89.40967485946867,1194.5937248298749,-20.606275170125173
1336.32,1210.4000000000005,90.57710727969352,89.4108896216475,1194.8156001919997,-15.584399808000853
1336.3200000000002,1206.0000000000002,90.2478448275862,89.4108896216475,1194.815600192,-11.184399808000308
1336.3200000000002,1206.0000000000002,90.2478448275862,89.4108896216475,1194.815600192,-11.184399808000308
1337.04,1206.2000000000003,90.21420451145816,89.41468958954107,1195.510165688,-10.689834312000357
1337.52,1241.6,92.82851845206052,89.41722057479512,1195.9732086319996,-45.62679136800034
1338.48,1200.3,89.6763492917339,89.42227697029466,1196.8992927919999,-3.4007072080000853
1338.96,1194.8,89.23343490470215,89.42480238453724,1197.362334008,2.562334008000107
1339.5,1198.3,89.45875326614407,89.4276412607316,1197.8832546874999,-0.4167453125000975
1339.54,1209.9,90.322050853278,89.42785145464113,1197.9218413754998,-11.978158624500338
1339.6799999999998,1229.9999999999998,91.812970261555,89.42858703212706,1198.0568947519996,-31.943105248000165
1339.92,1205.0,89.93074213385873,89.42984765597946,1198.288414712,-6.711585287999924
1340.34,1211.1000000000001,90.3576704418282,89.43205263556261,1198.6935742954997,-12.406425704500407
1340.34,1195.0999999999997,89.1639434770282,89.43205263556261,1198.6935742954997,3.593574295500048
1340.57,1194.1,89.0740505904205,89.43325952496886,1198.915447213875,4.815447213875132
1340.75,1186.6,88.50270371060974,89.43420375139847,1199.0890867968749,12.489086796874972
1340.99,1188.8,88.65092207995585,89.43546231626446,1199.3206061148749,10.520606114874909
1342.8,1184.6,88.21864760202561,89.4449391569854,1201.0666429999999,16.466642999999976
1343.48,1222.6,91.00247119421203,89.44849276074075,1201.7226105419998,-20.877389458000152
1344.24,1213.7999999999997,90.29637564720583,89.45246007915253,1202.455749368,-11.344250631999785
1346.16,1181.3000000000002,87.75331312771142,89.46246234682354,1204.307883128,23.007883127999776
1346.66,1221.6000000000001,90.7133203629721,89.46506231086539,1204.7902081155,-16.8097918845001
1348.8,1208.0,89.56109134045077,89.47616785290629,1206.854552,-1.1454479999999876
1348.8,787.4,58.377817319098455,89.47616785290629,1206.854552,419.45455200000004
1351.1999999999998,1221.4,90.3937240970989,89.48857981053878,1209.1696903999998,-12.230309600000282
1351.1999999999998,1227.7,90.85997631734756,89.48857981053878,1209.1696903999998,-18.530309600000237
1351.92,1225.5,90.64885496183206,89.49229459672169,1209.864229112,-15.635770888000025
1353.25,1204.4,89.00055422131905,89.4991459853593,1211.147193046875,6.747193046874827
1353.36,1208.9,89.32582609209672,89.49971202399952,1211.2533026479998,2.353302647999726
1353.84,1223.1999999999998,90.35041068368491,89.5021809082314,1211.716326008,-11.483673991999922
1354.32,1224.7,90.42914525370666,89.50464799988185,1212.179348792,-12.520651208000118
1354.5,1231.3,90.90439276485787,89.50557269748984,1212.3529821875,-18.947017812500007
1354.86,1235.8,91.21237618646944,89.50742133766587,1212.7002487354998,-23.099751264500128
1355.75,1222.1999999999998,90.1493638207634,89.51198727065278,1213.558767421875,-8.6412325781248
1356.24,1218.7,89.85872706895535,89.51449847873532,1214.0314341679998,-4.66856583200024
1356.44,1242.5,91.60007077349532,89.51552292751613,1214.224359198,-28.275640801999998
1357.4399999999998,1209.2000000000003,89.0794436586516,89.52064053276756,1215.1889828479998,5.988982847999523
1357.81,1235.8999999999999,91.02157150116732,89.52253208953204,1215.5458929648748,-20.354107035125026
1357.92,1223.7,90.11576528808766,89.52309424060327,1215.652001312,-8.047998688000007
1358.09,1248.9999999999998,91.96739538616733,89.5239628360326,1215.815986879875,-33.184013120124746
1358.4,1235.8,90.97467608951708,89.52554617196702,1216.1150192,-19.68498079999995
1358.8,1250.4,92.02237268177804,89.5275880924345,1216.500867,-33.89913300000012
1359.12,1241.9000000000003,91.37530166578377,89.52922074224497,1216.809544952,-25.090455048000422
1359.84,1231.5999999999997,90.5694787622073,89.53289132603835,1217.5040694079999,-14.095930591999831
1360.5,1206.0000000000002,88.64388092613011,89.5362525312385,1218.1407156874998,12.14071568749955
1360.84,1242.4,91.29655212956705,89.5379827575615,1218.4686845579997,-23.93131544200037
1361.0,1174.8,86.31888317413666,89.53879667523879,1218.6230227499998,43.823022749999836
1361.52,1220.4,89.63511369645691,89.54144055408659,1219.1246214319997,-1.2753785680004057
1362.25,1226.6,90.04220957973939,89.54514866374564,1219.8287876718748,-6.771212328125102
1362.7199999999998,1237.9999999999998,90.8477163320418,89.54753392274274,1220.2821542719996,-17.717845728000157
1362.81,1237.3,90.79035228681914,89.54799048215635,1220.3689690898748,-16.931030910125173
1362.85,1236.1,90.69963679054922,89.54819337761859,1220.4075534468748,-15.692446553125137
1364.01,1228.6,90.07265342629452,89.55407204198465,1221.526498059875,-7.07350194012497
1365.0,1222.2,89.53846153846155,89.55908108058607,1222.4814567499998,0.2814567499997338
1365.22,1224.0,89.65587963844655,89.56019318933944,1222.6936694595,-1.3063305405000847
1365.25,1253.7000000000003,91.82933528657756,89.56034481207654,1222.7226075468748,-30.977392453125503
1366.84,1229.5,89.95200608703287,89.56837105718299,1224.2563229579998,-5.243677042000172
1367.04,1229.4,89.93153089887642,89.56937929307115,1224.449242688,-4.950757312000178
1369.02,1241.8,90.70722122394122,89.57934453985332,1226.3591426194998,-15.44085738050012
1369.1999999999998,1249.7999999999995,91.27957931638912,89.58024900671924,1226.5327693999996,-23.267230599999948
1369.26,1227.6,89.65426580780859,89.58055044151584,1226.5906449754998,-1.0093550245001097
1370.0,1240.0,90.51094890510949,89.58426591240875,1227.304443,-12.695557000000008
1370.31,1247.9,91.06698484284578,89.58582117111273,1227.6034660898747,-20.29653391012539
1370.38,1233.4,90.00423240269122,89.58617225875305,1227.6709873995,-5.7290126005000275
1370.61,1232.5,89.92346473468018,89.58732557364056,1227.8928430448748,-4.60715695512522
1371.12,1231.5999999999997,89.82437715152575,89.58988150942294,1228.3847833519997,-3.2152166480000233
1371.25,1245.3999999999999,90.82224247948952,89.59053271080218,1228.510179796875,-16.889820203124827
1372.32,1273.5999999999997,92.80634254401303,89.5958877952664,1229.542287392,-44.05771260799975
1373.04,1221.9,88.99230903688168,89.59948640156149,1230.236788088,8.336788087999821
1373.11,1264.6999999999998,92.10478403041272,89.59983605973846,1230.3043089198748,-34.39569108012506
1373.75,1229.5,89.49954504094632,89.60303124090082,1230.921641671875,1.4216416718750224
1374.29,1265.4,92.07663593564678,89.60572480225244,1231.442515384875,-33.95748461512517
1374.48,1253.4000000000003,91.19085035795356,89.60667202083697,1231.6257855919998,-21.77421440800049
1375.3,1261.1,91.69635715843816,89.61075693939503,1232.4167401874997,-28.683259812500182
1376.64,1240.9000000000003,90.13976057647606,89.61742155741516,1233.709272128,-7.190727872000252
1377.36,1241.8,90.15798338851135,89.62099705581693,1234.403765048,-7.396234951999986
1377.7400000000002,1225.3,88.93550307024546,89.62288257984089,1234.7703024555,9.470302455500132
1379.5,1232.9,89.37296121783255,89.6316016446176,1236.4679446875,3.567944687499903
1379.5800000000002,1245.1000000000001,90.25210571333304,89.63199742381738,1236.5451100594998,-8.554889940500289
1380.25,1239.5,89.80257199782649,89.6353102279931,1237.191369421875,-2.3086305781250758
1380.75,1231.9,89.21962701430382,89.63778032206227,1237.6736517968748,5.773651796874674
1380.7599999999998,1226.7999999999997,88.84961905037805,89.6378297052348,1237.6832974379997,10.883297438
1381.38,1231.8,89.17169786735003,89.64089003022339,1238.2813266995,6.481326699499959
1381.72,1225.3,88.67932721535477,89.64256707741076,1238.609277822,13.309277822000013
1381.75,1248.1999999999998,90.33472046318074,89.64271501153428,1238.638214671875,-9.56178532812487
1382.27,1263.8999999999999,91.4365500227886,89.64527815686334,1239.1397863788748,-24.760213621125104
1382.5,1251.5,90.5244122965642,89.64641122513561,1239.3616351874998,-12.138364812500186
1382.91,1247.0000000000002,90.17217317106682,89.64843008401667,1239.757104474875,-7.242895525125277
1383.25,1260.5,91.1259714440629,89.6501033288903,1240.0850542968751,-20.414945703124886
1383.25,1271.1000000000001,91.89228266763058,89.6501033288903,1240.0850542968751,-31.014945703125022
1383.25,1223.1,88.42219410807878,89.6501033288903,1240.0850542968751,16.985054296875205
1384.75,1258.8000000000002,90.90449539628092,89.65747523357103,1241.531888296875,-17.268111703125214
1385.0,1256.1,90.69314079422382,89.65870229241877,1241.7730267499999,-14.326973250000037
1385.49,1241.5,89.60728695263047,89.66110601049989,1242.245657664875,0.7456576648748978
1385.52,1241.5,89.60534672902592,89.66125312027252,1242.2745942319998,0.7745942319997994
1385.61,1246.2999999999997,89.9459443855053,89.66169441039504,1242.3614039198746,-3.9385960801250803
1387.25,1213.8,87.49684627860876,89.66972541336276,1243.9432657968748,30.143265796874857
1387.67,1260.3,90.82130477707236,89.67177900249159,1244.3483756838752,-15.951624316124708
1388.25,1231.0,88.67278948316225,89.67461281627048,1244.907812421875,13.90781242187495
1388.52,1276.3000000000002,91.91801342436553,89.67593117722467,1245.1682395819998,-31.13176041800034
1390.0700000000002,1229.7,88.46317091945009,89.68348938282783,1246.663280863875,16.963280863874843
1390.27,1259.1000000000001,90.56514202277256,89.68446337609781,1246.856188978875,-12.243811021125111
1390.75,1234.2,88.74348373179939,89.68679978765952,1247.319168046875,13.119168046874847
1390.91,1279.2000000000003,91.96856734080568,89.68757822395949,1247.473494274875,-31.726505725125207
1390.92,1258.5,90.47968251229402,89.68762687012911,1247.483139662,-11.016860338000015
1391.25,1263.9,90.84636118598384,89.68923179132973,1247.8014372968748,-16.098562703125253
1391.25,1264.1000000000001,90.8607367475292,89.68923179132973,1247.8014372968748,-16.2985627031253
1391.59,1277.7999999999997,91.82302258567536,89.69088452991721,1248.129380029875,-29.67061997012479
1391.65,1275.9,91.68253512018109,89.69117610368087,1248.187252246875,-27.712747753125086
1391.94,1259.9999999999998,90.52114315272208,89.69258501339856,1248.4669678354999,-11.5330321644999
1392.75,1244.5,89.355591455753,89.69651705595943,1249.248241296875,4.748241296874994
1392.75,1248.4,89.63561299587148,89.69651705595943,1249.248241296875,0.8482412968749031
1393.5,1276.5,91.60387513455328,89.70015365536418,1249.9716411875,-26.528358812500073
1394.87,1238.0,88.7537906758336,89.70678615382616,1251.293048023875,13.293048023874917
1395.0,1243.3000000000002,89.12544802867384,89.70741482078853,1251.41843675,8.118436749999773
1397.5700000000002,1244.5,89.04741801841767,89.71981845194695,1253.8972667388753,9.39726673887526
1398.32,1253.9,89.67189198466733,89.7234293718176,1254.6206575919998,0.7206575919997249
1398.85,1268.9999999999998,90.71737498659613,89.72597869298887,1255.1318529468747,-13.868147053125085
1399.25,1242.3999999999999,88.79042344112918,89.72790139695371,1255.5176602968747,13.117660296874874
1399.5,1275.3999999999999,91.13254733833512,89.72910251429082,1255.7587896875,-19.64121031249988
1400.0,1265.0,90.35714285714286,89.73150342857143,1256.2410479999999,-8.758952000000136
1400.83,1267.7,90.49634859333396,89.73548506377468,1257.0415954188747,-10.658404581125296
1402.0,1234.2,88.03138373751783,89.74108951497858,1258.1700749999998,23.970074999999724
1402.01,1277.5,91.11917889316054,89.7411373749028,1258.1797201098748,-19.32027989012522
1403.46,1274.5,90.81128069200405,89.74806965609991,1259.5782583955,-14.921741604500085
1404.99,1306.7999999999997,93.01133815899044,89.75536848766717,1261.053951714875,-45.74604828512474
1405.04,1290.5000000000002,91.8479189204578,89.75560673632067,1261.1021768879998,-29.397823112000424
1405.25,1257.5,89.48585660914428,89.75660719066892,1261.304722546875,3.8047225468749275
1405.56,1281.9000000000003,91.2020831554683,89.7580834911352,1261.603718318,-20.296281682000426
1405.75,1286.0999999999997,91.48852925484616,89.75898799017428,1261.7869736718749,-24.313026328124806
1405.92,1291.1,91.83310572436552,89.7597970661204,1261.9509389119999,-29.149061088000053
1406.75,1261.8,89.69610805047094,89.76374437866535,1262.7514740468748,0.9514740468748641
1408.94,1269.2999999999997,90.08900308032987,89.77413666554288,1264.8637211354999,-4.4362788644998545
1409.5,1232.5,87.44235544519333,89.77678873270663,1265.4038371875001,32.90383718750013
1410.5,1256.3,89.06770648706133,89.78151919088975,1266.3683281875,10.068328187500128
